"ENSEMBL","GENETYPE","SYMBOL","ENTREZID"
"ENSG00000162441","protein-coding","LZIC","84328"
"ENSG00000122986","protein-coding","HVCN1","84329"
"ENSG00000133250","protein-coding","ZNF414","84330"
"ENSG00000172366","protein-coding","MCRIP2","84331"
"ENSG00000133665","protein-coding","DYDC2","84332"
"ENSG00000180628","protein-coding","PCGF5","84333"
"ENSG00000256053","protein-coding","COA8","84334"
"ENSG00000204673","protein-coding","AKT1S1","84335"
"ENSG00000091947","protein-coding","TMEM101","84336"
"ENSG00000130165","protein-coding","ELOF1","84337"
"ENSG00000164347","protein-coding","GFM2","84340"
"ENSG00000213380","protein-coding","COG8","84342"
"ENSG00000163755","protein-coding","HPS3","84343"
"ENSG00000149182","protein-coding","ARFGAP2","84364"
"ENSG00000155438","protein-coding","NIFK","84365"
"ENSG00000159182","protein-coding","PRAC1","84366"
"ENSG00000168172","protein-coding","HOOK3","84376"
"ENSG00000119147","protein-coding","ECRG4","84417"
"ENSG00000120306","protein-coding","CYSTM1","84418"
"ENSG00000166920","protein-coding","C15orf48","84419"
"ENSG00000143125","protein-coding","PROK1","84432"
"ENSG00000198286","protein-coding","CARD11","84433"
"ENSG00000197177","protein-coding","ADGRA1","84435"
"ENSG00000167555","protein-coding","ZNF528","84436"
"ENSG00000170903","protein-coding","MSANTD4","84437"
"ENSG00000182218","protein-coding","HHIPL1","84439"
"ENSG00000131242","protein-coding","RAB11FIP4","84440"
"ENSG00000184384","protein-coding","MAML2","84441"
"ENSG00000147234","protein-coding","FRMPD3","84443"
"ENSG00000104885","protein-coding","DOT1L","84444"
"ENSG00000107816","protein-coding","LZTS2","84445"
"ENSG00000160469","protein-coding","BRSK1","84446"
"ENSG00000162298","protein-coding","SYVN1","84447"
"ENSG00000163995","protein-coding","ABLIM2","84448"
"ENSG00000160961","protein-coding","ZNF333","84449"
"ENSG00000243943","protein-coding","ZNF512","84450"
"ENSG00000143674","protein-coding","MAP3K21","84451"
"ENSG00000203965","protein-coding","EFCAB7","84455"
"ENSG00000198945","protein-coding","L3MBTL3","84456"
"ENSG00000165443","protein-coding","PHYHIPL","84457"
"ENSG00000196233","protein-coding","LCOR","84458"
"ENSG00000166432","protein-coding","ZMAT1","84460"
"ENSG00000215041","protein-coding","NEURL4","84461"
"ENSG00000288301","protein-coding","NEURL4","84461"
"ENSG00000188827","protein-coding","SLX4","84464"
"ENSG00000157890","protein-coding","MEGF11","84465"
"ENSG00000277848","protein-coding","MEGF11","84465"
"ENSG00000145794","protein-coding","MEGF10","84466"
"ENSG00000142449","protein-coding","FBN3","84467"
"ENSG00000112584","protein-coding","FAM120B","84498"
"ENSG00000275333","protein-coding","FAM120B","84498"
"ENSG00000204991","protein-coding","SPIRE2","84501"
"ENSG00000092051","protein-coding","JPH4","84502"
"ENSG00000189164","protein-coding","ZNF527","84503"
"ENSG00000148826","protein-coding","NKX6-2","84504"
"ENSG00000147535","protein-coding","PLPP5","84513"
"ENSG00000167925","protein-coding","GHDC","84514"
"ENSG00000125885","protein-coding","MCM8","84515"
"ENSG00000166847","protein-coding","DCTN5","84516"
"ENSG00000184378","protein-coding","ACTRT3","84517"
"ENSG00000105427","protein-coding","CNFN","84518"
"ENSG00000111644","protein-coding","ACRBP","84519"
"ENSG00000170270","protein-coding","GON7","84520"
"ENSG00000275619","protein-coding","GON7","84520"
"ENSG00000171135","protein-coding","JAGN1","84522"
"ENSG00000144161","protein-coding","ZC3H8","84524"
"ENSG00000171476","protein-coding","HOPX","84525"
"ENSG00000188321","protein-coding","ZNF559","84527"
"ENSG00000131721","protein-coding","RHOXF2","84528"
"ENSG00000186073","protein-coding","CDIN1","84529"
"ENSG00000139767","protein-coding","SRRM4","84530"
"ENSG00000154930","protein-coding","ACSS1","84532"
"ENSG00000183250","ncRNA","LINC01547","84536"
"ENSG00000152034","protein-coding","MCHR2","84539"
"ENSG00000163376","protein-coding","KBTBD8","84541"
"ENSG00000162929","protein-coding","SANBR","84542"
"ENSG00000055950","protein-coding","MRPL43","84545"
"ENSG00000200530","snoRNA","SNORD35B","84546"
"ENSG00000137338","protein-coding","PGBD1","84547"
"ENSG00000269556","protein-coding","TMEM185A","84548"
"ENSG00000198042","protein-coding","MAK16","84549"
"ENSG00000178184","protein-coding","PARD6G","84552"
"ENSG00000146267","protein-coding","FAXC","84553"
"ENSG00000101460","protein-coding","MAP1LC3A","84557"
"ENSG00000291016","pseudo","GOLGA2P2Y","84559"
"ENSG00000291016","pseudo","GOLGA2P3Y","401634"
"ENSG00000102891","protein-coding","MT4","84560"
"ENSG00000221955","protein-coding","SLC12A8","84561"
"ENSG00000120563","protein-coding","LYZL1","84569"
"ENSG00000188517","protein-coding","COL25A1","84570"
"ENSG00000090581","protein-coding","GNPTG","84572"
"ENSG00000124171","protein-coding","PARD6B","84612"
"ENSG00000185278","protein-coding","ZBTB37","84614"
"ENSG00000171396","protein-coding","KRTAP4-4","84616"
"ENSG00000292041","protein-coding","KRTAP4-4","84616"
"ENSG00000176014","protein-coding","TUBB6","84617"
"ENSG00000116981","protein-coding","NT5C1A","84618"
"ENSG00000197114","protein-coding","ZGPAT","84619"
"ENSG00000144057","protein-coding","ST6GAL2","84620"
"ENSG00000180626","protein-coding","ZNF594","84622"
"ENSG00000149571","protein-coding","KIRREL3","84623"
"ENSG00000164694","protein-coding","FNDC1","84624"
"ENSG00000133619","protein-coding","KRBA1","84626"
"ENSG00000225614","protein-coding","ZNF469","84627"
"ENSG00000196358","protein-coding","NTNG2","84628"
"ENSG00000182095","protein-coding","TNRC18","84629"
"ENSG00000146216","protein-coding","TTBK1","84630"
"ENSG00000185985","protein-coding","SLITRK2","84631"
"ENSG00000169129","protein-coding","AFAP1L2","84632"
"ENSG00000116014","protein-coding","KISS1R","84634"
"ENSG00000147138","protein-coding","GPR174","84636"
"ENSG00000136697","protein-coding","IL1F10","84639"
"ENSG00000170185","protein-coding","USP38","84640"
"ENSG00000148110","protein-coding","MFSD14B","84641"
"ENSG00000141200","protein-coding","KIF2B","84643"
"ENSG00000128346","protein-coding","C22orf23","84645"
"ENSG00000138308","protein-coding","PLA2G12B","84647"
"ENSG00000163202","protein-coding","LCE3D","84648"
"ENSG00000062282","protein-coding","DGAT2","84649"
"ENSG00000123179","protein-coding","EBPL","84650"
"ENSG00000145879","protein-coding","SPINK7","84651"
"ENSG00000164299","protein-coding","SPZ1","84654"
"ENSG00000140632","protein-coding","GLYR1","84656"
"ENSG00000231177","ncRNA","LINC00852","84657"
"ENSG00000131355","protein-coding","ADGRE3","84658"
"ENSG00000165799","protein-coding","RNASE7","84659"
"ENSG00000130783","protein-coding","CCDC62","84660"
"ENSG00000162961","protein-coding","DPY30","84661"
"ENSG00000126603","protein-coding","GLIS2","84662"
"ENSG00000274636","protein-coding","GLIS2","84662"
"ENSG00000244231","pseudo","CSPG4P2Y","84664"
"ENSG00000138347","protein-coding","MYPN","84665"
"ENSG00000163515","protein-coding","RETNLB","84666"
"ENSG00000179111","protein-coding","HES7","84667"
"ENSG00000122591","protein-coding","HYCC1","84668"
"ENSG00000170832","protein-coding","USP32","84669"
"ENSG00000197937","protein-coding","ZNF347","84671"
"ENSG00000131538","ncRNA","TTTY6","84672"
"ENSG00000183385","ncRNA","TTTY8","84673"
"ENSG00000132357","protein-coding","CARD6","84674"
"ENSG00000147573","protein-coding","TRIM55","84675"
"ENSG00000158022","protein-coding","TRIM63","84676"
"ENSG00000198054","ncRNA","DSCR8","84677"
"ENSG00000089094","protein-coding","KDM2B","84678"
"ENSG00000065923","protein-coding","SLC9A7","84679"
"ENSG00000110455","protein-coding","ACCS","84680"
"ENSG00000137133","protein-coding","HINT2","84681"
"ENSG00000168348","protein-coding","INSM2","84684"
"ENSG00000108819","protein-coding","PPP1R9B","84687"
"ENSG00000164972","protein-coding","SPMIP6","84688"
"ENSG00000166928","protein-coding","MS4A14","84689"
"ENSG00000141255","protein-coding","SPATA22","84690"
"ENSG00000135248","protein-coding","GARIN1B","84691"
"ENSG00000138483","protein-coding","CCDC54","84692"
"ENSG00000124370","protein-coding","MCEE","84693"
"ENSG00000135355","protein-coding","GJA10","84694"
"ENSG00000288435","protein-coding","GJA10","84694"
"ENSG00000115318","protein-coding","LOXL3","84695"
"ENSG00000143994","protein-coding","ABHD1","84696"
"ENSG00000180881","protein-coding","CAPS2","84698"
"ENSG00000060566","protein-coding","CREB3L3","84699"
"ENSG00000133454","protein-coding","MYO18B","84700"
"ENSG00000131055","protein-coding","COX4I2","84701"
"ENSG00000130299","protein-coding","GTPBP3","84705"
"ENSG00000166123","protein-coding","GPT2","84706"
"ENSG00000133134","protein-coding","BEX2","84707"
"ENSG00000072201","protein-coding","LNX1","84708"
"ENSG00000137463","protein-coding","MGARP","84709"
"ENSG00000167674","protein-coding","HDGFL2","84717"
"ENSG00000165282","protein-coding","PIGO","84720"
"ENSG00000134222","protein-coding","PSRC1","84722"
"ENSG00000106086","protein-coding","PLEKHA8","84725"
"ENSG00000288701","protein-coding","PRRC2B","84726"
"ENSG00000111671","protein-coding","SPSB2","84727"
"ENSG00000111671","ncRNA","LOC105369632","105369632"
"ENSG00000173894","protein-coding","CBX2","84733"
"ENSG00000183615","protein-coding","FAM167B","84734"
"ENSG00000150656","protein-coding","CNDP1","84735"
"ENSG00000272620","ncRNA","AFAP1-AS1","84740"
"ENSG00000175970","protein-coding","UNC119B","84747"
"ENSG00000135093","protein-coding","USP30","84749"
"ENSG00000172728","protein-coding","FUT10","84750"
"ENSG00000237172","protein-coding","B3GNT9","84752"
"ENSG00000115289","protein-coding","PCGF1","84759"
"ENSG00000161551","protein-coding","ZNF577","84765"
"ENSG00000130038","protein-coding","CRACR2A","84766"
"ENSG00000124900","protein-coding","TRIM51","84767"
"ENSG00000254858","protein-coding","MPV17L2","84769"
"ENSG00000290825","pseudo","DDX11L2","84771"
"ENSG00000290825","pseudo","DDX11L16","727856"
"ENSG00000290825","pseudo","DDX11L1","100287102"
"ENSG00000290825","pseudo","DDX11L5","100287596"
"ENSG00000290825","pseudo","DDX11L17","102725121"
"ENSG00000291317","protein-coding","TMEM276","84773"
"ENSG00000198182","protein-coding","ZNF607","84775"
"ENSG00000156269","protein-coding","NAA11","84779"
"ENSG00000133247","protein-coding","KMT5C","84787"
"ENSG00000167553","protein-coding","TUBA1C","84790"
"ENSG00000153363","ncRNA","LINC00467","84791"
"ENSG00000178397","protein-coding","FAM220A","84792"
"ENSG00000237424","ncRNA","FOXD2-AS1","84793"
"ENSG00000119943","protein-coding","PYROXD2","84795"
"ENSG00000293495","pseudo","C19orf48P","84798"
"ENSG00000138678","protein-coding","GPAT3","84803"
"ENSG00000135953","protein-coding","MFSD9","84804"
"ENSG00000167604","protein-coding","NFKBID","84807"
"ENSG00000187642","protein-coding","PERM1","84808"
"ENSG00000291072","pseudo","CROCCP2","84809"
"ENSG00000291072","pseudo","LOC124900584","124900584"
"ENSG00000291072","ncRNA","LOC124905560","124905560"
"ENSG00000291072","ncRNA","LOC124905568","124905568"
"ENSG00000291072","ncRNA","LOC124905569","124905569"
"ENSG00000291072","ncRNA","LOC128966564","128966564"
"ENSG00000137656","protein-coding","BUD13","84811"
"ENSG00000115556","protein-coding","PLCD4","84812"
"ENSG00000160539","protein-coding","PLPP7","84814"
"ENSG00000266709","ncRNA","MGC12916","84815"
"ENSG00000130347","protein-coding","RTN4IP1","84816"
"ENSG00000129235","protein-coding","TXNDC17","84817"
"ENSG00000163702","protein-coding","IL17RC","84818"
"ENSG00000290758","pseudo","POLR2J4","84820"
"ENSG00000176619","protein-coding","LMNB2","84823"
"ENSG00000132185","protein-coding","FCRLA","84824"
"ENSG00000173349","protein-coding","SFT2D3","84826"
"ENSG00000111863","protein-coding","ADTRP","84830"
"ENSG00000293109","pseudo","ANKRD36BP1","84832"
"ENSG00000173915","protein-coding","ATP5MK","84833"
"ENSG00000114779","protein-coding","ABHD14B","84836"
"ENSG00000162714","protein-coding","ZNF496","84838"
"ENSG00000291884","protein-coding","ZNF496","84838"
"ENSG00000173976","protein-coding","RAX2","84839"
"ENSG00000186603","protein-coding","HPDL","84842"
"ENSG00000100410","protein-coding","PHF5A","84844"
"ENSG00000146666","ncRNA","LINC00525","84847"
"ENSG00000237009","ncRNA","GLIS3-AS1","84850"
"ENSG00000183718","protein-coding","TRIM52","84851"
"ENSG00000203865","ncRNA","ATP1A1-AS1","84852"
"ENSG00000185904","ncRNA","LINC00839","84856"
"ENSG00000165655","protein-coding","ZNF503","84858"
"ENSG00000186001","protein-coding","LRCH3","84859"
"ENSG00000099910","protein-coding","KLHL22","84861"
"ENSG00000170854","protein-coding","RIOX2","84864"
"ENSG00000135637","protein-coding","CCDC142","84865"
"ENSG00000149582","protein-coding","TMEM25","84866"
"ENSG00000110786","protein-coding","PTPN5","84867"
"ENSG00000135077","protein-coding","HAVCR2","84868"
"ENSG00000145439","protein-coding","CBR4","84869"
"ENSG00000146374","protein-coding","RSPO3","84870"
"ENSG00000186094","protein-coding","AGBL4","84871"
"ENSG00000135482","protein-coding","ZC3H10","84872"
"ENSG00000144820","protein-coding","ADGRG7","84873"
"ENSG00000144026","protein-coding","ZNF514","84874"
"ENSG00000178685","protein-coding","PARP10","84875"
"ENSG00000276045","protein-coding","ORAI1","84876"
"ENSG00000293604","protein-coding","ORAI1","84876"
"ENSG00000119574","protein-coding","ZBTB45","84878"
"ENSG00000168389","protein-coding","MFSD2A","84879"
"ENSG00000165526","protein-coding","RPUSD4","84881"
"ENSG00000042286","protein-coding","AIFM2","84883"
"ENSG00000160446","protein-coding","ZDHHC12","84885"
"ENSG00000119280","protein-coding","C1orf198","84886"
"ENSG00000138600","protein-coding","SPPL2A","84888"
"ENSG00000165349","protein-coding","SLC7A3","84889"
"ENSG00000181915","protein-coding","ADO","84890"
"ENSG00000130182","protein-coding","ZSCAN10","84891"
"ENSG00000144647","protein-coding","POMGNT2","84892"
"ENSG00000134452","protein-coding","FBH1","84893"
"ENSG00000169783","protein-coding","LINGO1","84894"
"ENSG00000148343","protein-coding","MIGA2","84895"
"ENSG00000138138","protein-coding","ATAD1","84896"
"ENSG00000154144","protein-coding","TBRG1","84897"
"ENSG00000120594","protein-coding","PLXDC2","84898"
"ENSG00000125247","protein-coding","TMTC4","84899"
"ENSG00000135119","protein-coding","RNFT2","84900"
"ENSG00000176953","protein-coding","NFATC2IP","84901"
"ENSG00000121289","protein-coding","CEP89","84902"
"ENSG00000137135","protein-coding","ARHGEF39","84904"
"ENSG00000131061","protein-coding","ZNF341","84905"
"ENSG00000035141","protein-coding","FAM136A","84908"
"ENSG00000148120","protein-coding","AOPEP","84909"
"ENSG00000153214","protein-coding","TMEM87B","84910"
"ENSG00000161298","protein-coding","ZNF382","84911"
"ENSG00000205060","protein-coding","SLC35B4","84912"
"ENSG00000168874","protein-coding","ATOH8","84913"
"ENSG00000198466","protein-coding","ZNF587","84914"
"ENSG00000139438","protein-coding","FAM222A","84915"
"ENSG00000141076","protein-coding","UTP4","84916"
"ENSG00000262788","protein-coding","UTP4","84916"
"ENSG00000120256","protein-coding","LRP11","84918"
"ENSG00000158615","protein-coding","PPP1R15B","84919"
"ENSG00000139133","protein-coding","ALG10","84920"
"ENSG00000179943","protein-coding","FIZ1","84922"
"ENSG00000133193","protein-coding","VCF1","84923"
"ENSG00000186017","protein-coding","ZNF566","84924"
"ENSG00000138463","protein-coding","SLC49A4","84925"
"ENSG00000167778","protein-coding","SPRYD3","84926"
"ENSG00000146842","protein-coding","TMEM209","84928"
"ENSG00000130720","protein-coding","FIBCD1","84929"
"ENSG00000120539","protein-coding","MASTL","84930"
"ENSG00000280409","ncRNA","LINC01101","84931"
"ENSG00000129472","protein-coding","RAB2B","84932"
"ENSG00000189376","protein-coding","C8orf76","84933"
"ENSG00000139405","protein-coding","RITA1","84934"
"ENSG00000102802","protein-coding","MEDAG","84935"
"ENSG00000166140","protein-coding","ZFYVE19","84936"
"ENSG00000186187","protein-coding","ZNRF1","84937"
"ENSG00000125703","protein-coding","ATG4C","84938"
"ENSG00000160953","protein-coding","PWWP3A","84939"
"ENSG00000167549","protein-coding","CORO6","84940"
"ENSG00000196684","protein-coding","HSH2D","84941"
"ENSG00000177082","protein-coding","WDR73","84942"
"ENSG00000291629","protein-coding","WDR73","84942"
"ENSG00000143194","protein-coding","MAEL","84944"
"ENSG00000139826","protein-coding","ABHD13","84945"
"ENSG00000135521","protein-coding","LTV1","84946"
"ENSG00000122335","protein-coding","SERAC1","84947"
"ENSG00000179886","protein-coding","TIGD5","84948"
"ENSG00000278016","protein-coding","TIGD5","84948"
"ENSG00000134748","protein-coding","PRPF38A","84950"
"ENSG00000131746","protein-coding","TNS4","84951"
"ENSG00000128849","protein-coding","CGNL1","84952"
"ENSG00000008382","protein-coding","MPND","84954"
"ENSG00000120526","protein-coding","NUDCD1","84955"
"ENSG00000054967","protein-coding","RELT","84957"
"ENSG00000142765","protein-coding","SYTL1","84958"
"ENSG00000154127","protein-coding","UBASH3B","84959"
"ENSG00000213213","protein-coding","CCDC183","84960"
"ENSG00000108306","protein-coding","FBXL20","84961"
"ENSG00000129474","protein-coding","AJUBA","84962"
"ENSG00000239382","protein-coding","ALKBH6","84964"
"ENSG00000117154","protein-coding","IGSF21","84966"
"ENSG00000181817","protein-coding","LSM10","84967"
"ENSG00000235961","protein-coding","PNMA6A","84968"
"ENSG00000235961","protein-coding","LOC128966702","128966702"
"ENSG00000124191","protein-coding","TOX2","84969"
"ENSG00000142698","protein-coding","C1orf94","84970"
"ENSG00000130734","protein-coding","ATG4D","84971"
"ENSG00000233016","ncRNA","SNHG7","84973"
"ENSG00000233016","protein-coding","LOC124900276","124900276"
"ENSG00000182544","protein-coding","MFSD5","84975"
"ENSG00000154309","protein-coding","DISP1","84976"
"ENSG00000171877","protein-coding","FRMD5","84978"
"ENSG00000186594","ncRNA","MIR22HG","84981"
"ENSG00000282800","ncRNA","MIR22HG","84981"
"ENSG00000255650","ncRNA","FAM222A-AS1","84983"
"ENSG00000174007","protein-coding","CEP19","84984"
